Fri Mar 14 18:26:39 2025    financial.prof

         375451 function calls (373536 primitive calls) in 1.899 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_events.py:32(Event)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/anyio/from_thread.py:137(_BlockingPortalTaskStatus)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_writers.py:116(Http10Writer)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/anyio/abc/_streams.py:149(ByteSendStream)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/logging/__init__.py:1301(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method sys._getframemodulename}
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/html/parser.py:113(close)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/anyio/_core/_tasks.py:12(_IgnoredTaskStatus)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_backends/mock.py:16(MockSSLObject)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1307(__init__)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/typing.py:2754(final)
        2    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpx/_urlparse.py:395(normalize_port)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpx/_urls.py:134(raw_scheme)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpx/_client.py:760(_transport_for_url)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/dataclasses.py:879(_hash_set_none)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_sync/__init__.py:11(HTTP2Connection)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/anyio/abc/_sockets.py:152(UDPSocket)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_exceptions.py:22(ProxyError)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/anyio/abc/_streams.py:91(ObjectSendStream)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_util.py:59(LocalProtocolError)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_events.py:217(Response)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/threading.py:318(_is_owned)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/anyio/abc/_sockets.py:175(UNIXDatagramSocket)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/anyio/_core/_exceptions.py:94(IncompleteRead)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_synchronization.py:256(ThreadLock)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/sniffio/_impl.py:11(_ThreadLocal)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_events.py:357(ConnectionClosed)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_state.py:134(CLIENT)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_async/__init__.py:23(AsyncSOCKSProxy)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/typing.py:3112(_namedtuple_mro_entries)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/anyio/_core/_exceptions.py:19(BrokenWorkerProcess)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/typing.py:1754(<genexpr>)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/certifi/core.py:21(where)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_sync/__init__.py:23(SOCKSProxy)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_connection.py:40(NEED_DATA)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_util.py:80(RemoteProtocolError)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_state.py:184(_SWITCH_CONNECT)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpx/_client.py:298(headers)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpx/_urls.py:195(raw_host)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/anyio/_core/_exceptions.py:12(BrokenResourceError)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/anyio/_core/_exceptions.py:108(TypedAttributeLookupError)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/concurrent/futures/_base.py:651(BrokenExecutor)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_state.py:155(DONE)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/enum.py:432(<genexpr>)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpx/_client.py:584(_set_timeout)
        2    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpx/_client.py:445(_build_auth)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_exceptions.py:38(LocalProtocolError)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/sniffio/_impl.py:21(AsyncLibraryNotFoundError)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/anyio/_core/_exceptions.py:88(EndOfStream)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/anyio/abc/_streams.py:75(UnreliableObjectStream)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/concurrent/futures/_base.py:45(Error)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/subprocess.py:127(SubprocessError)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_state.py:138(SERVER)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_state.py:151(SEND_BODY)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_state.py:176(SWITCHED_PROTOCOL)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_state.py:172(MIGHT_SWITCH_PROTOCOL)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_state.py:180(_SWITCH_UPGRADE)
        1    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpx/_urlparse.py:447(normalize_path)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_exceptions.py:26(UnsupportedProtocol)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_exceptions.py:61(WriteTimeout)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/anyio/abc/_sockets.py:95(SocketStream)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/anyio/abc/_streams.py:84(ObjectReceiveStream)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/concurrent/futures/_base.py:55(InvalidStateError)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_state.py:143(IDLE)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_state.py:147(SEND_RESPONSE)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_state.py:167(ERROR)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_state.py:163(CLOSED)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_state.py:159(MUST_CLOSE)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpx/_client.py:253(timeout)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_exceptions.py:30(ProtocolError)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_exceptions.py:34(RemoteProtocolError)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_exceptions.py:49(PoolTimeout)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_exceptions.py:53(ConnectTimeout)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/anyio/_core/_exceptions.py:71(ClosedResourceError)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/anyio/abc/_sockets.py:189(ConnectedUNIXDatagramSocket)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/concurrent/futures/_base.py:49(CancelledError)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/enum.py:180(__init__)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/enum.py:1244(_generate_next_value_)
        1    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpx/_client.py:329(params)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpx/_urlparse.py:186(copy_with)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpx/_urls.py:217(port)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_exceptions.py:45(TimeoutException)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_exceptions.py:57(ReadTimeout)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_exceptions.py:68(NetworkError)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_exceptions.py:72(ConnectError)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_exceptions.py:76(ReadError)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_exceptions.py:80(WriteError)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/sniffio/_version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/anyio/abc/_sockets.py:167(ConnectedUDPSocket)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/anyio/streams/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_sync/connection_pool.py:31(wait_for_connection)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_sync/connection_pool.py:39(is_queued)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_connection.py:44(PAUSED)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/h11/_version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpx/_multipart.py:56(get_multipart_boundary_from_content_type)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/concurrent/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_backends/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/anyio/_core/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/httpcore/_sync/connection_pool.py:355(__enter__)


